,日期,时间,河名,站号,站名,水位,水势,比昨日</br>+涨-落,流量,设防</br>水位,警戒</br>水位,最高</br>水位
11270,2020-07-09,09:00,长江,60111300,螺山,32.78,6,0.28,49800,31.00,32.00,34.95
11271,2020-07-09,09:00,汉江,61804210,沙洋,37.98,6,-0.03,,40.80,41.80,44.50
11272,2020-07-09,09:00,长江,60112200,汉口,27.91,5,0.31,54400,25.00,27.30,29.73
11273,2020-07-09,09:00,汉江,61804400,岳口,31.79,6,-0.02,,36.90,37.90,40.62
11274,2020-07-09,09:00,长江,60112900,黄石,24.69,5,0.20,,22.80,24.50,26.39
11275,2020-07-09,09:00,汉江,61804600,仙桃,30.47,6,0.04,2380,34.10,35.10,36.24
11276,2020-07-09,09:00,长江,60113205,码头镇,22.41,5,0.47,,20.50,21.50,24.04
11277,2020-07-09,09:00,汉江,61804710,汉川,29.13,6,0.16,,28.00,29.00,32.09
11278,2020-07-09,09:00,长江,60113400,九江,21.52,6,0.51,62200,19.50,20.00,23.03
11279,2020-07-09,09:00,汉江,61802700,丹江口水库,159.87,6,-0.01,1950(出),--,--,--
11280,2020-07-09,09:00,长江,60106980,三峡水库,149.64,5,0.74,27700(出),--,--,--
11281,2020-07-09,09:00,清江,61002791,水布垭,394.41,4,-0.54,1470(入)<br>2000(出),--,--,--
11282,2020-07-09,09:00,洞庭湖,61512000,城陵矶,33.79,4,0.29,23800,--,32.50,35.94
11283,2020-07-09,09:00,清江,61003101,隔河岩,193.21,4,-0.56,2380(入)<br>2790(出),--,--,--
11284,2020-07-09,09:00,鄱阳湖,62601600,湖口,21.09,5,0.59,2900,--,19.50,22.59
11285,2020-07-09,09:00,沮漳河,60908000,河溶,43.13,4,-0.27,155,47.50,48.50,50.49
11286,2020-07-09,09:00,湘江,61102000,湘潭,34.44,,0.42,,--,38.00,41.95
11287,2020-07-09,09:00,东荆河,62213000,潜江,33.05,4,-0.04,51.2,38.40,39.70,42.09
11288,2020-07-09,09:00,资水,61202100,桃江,36.23,5,1.16,2850,--,39.20,44.44
11289,2020-07-09,09:00,汉北河,62206900,天门,29.56,4,-0.21,312,28.30,29.30,31.35
11290,2020-07-09,09:00,沅水,61302800,桃源,43.02,6,4.47,16800,--,42.50,47.37
11291,2020-07-09,09:00,大富水,62209400,应城,28.74,4,-0.41,,27.50,29.00,33.01
11292,2020-07-09,09:00,澧水,61400900,石门,55.83,4,-0.30,4890,--,58.50,62.66
11293,2020-07-09,09:00,环水,62205600,花园,32.35,6,-0.02,30.9,--,37.50,39.95
11294,2020-07-09,09:00,松滋河,61500300,新江口,43.11,4,-0.35,3290,43.00,44.00,46.18
11295,2020-07-09,09:00,环水,62205800,孝感,27.99,5,0.15,,26.50,27.50,32.28
11296,2020-07-09,09:00,松滋河,61501200,沙道观,42.91,4,-0.33,1160,43.00,44.00,45.51
11297,2020-07-09,09:00,府河,62201400,隔蒲潭,27.78,6,0.06,257,29.50,30.50,33.57
11298,2020-07-09,09:00,藕池河,61502200,管家铺,37.76,6,0.13,2190,37.50,38.50,40.28
11299,2020-07-09,09:00,府澴河,62201800,卧龙潭,27.57,6,0.15,,26.50,27.00,31.19
11300,2020-07-09,09:00,藕池河,61501800,康家岗,37.80,4,0.14,101,37.50,38.50,40.44
11301,2020-07-09,09:00,富水,61607000,阳新,23.53,5,0.54,,20.00,21.50,23.69
11302,2020-07-09,09:00,虎渡河,61501500,弥陀寺,41.22,4,-0.18,486,42.00,43.00,44.90
11303,2020-07-09,09:00,滠水,61609400,黄陂,27.47,6,0.28,,25.00,26.00,29.31
11304,2020-07-09,09:00,长湖,61014500,长湖,33.45,5,0.08,,31.50,32.50,33.46
11305,2020-07-09,09:00,倒水,61610600,李家集,27.16,4,0.20,,26.30,28.00,30.76
11306,2020-07-09,09:00,洪湖,61018000,挖沟咀,26.53,6,0.21,,25.80,26.20,27.46
11307,2020-07-09,09:00,举水,61612400,柳子港,27.07,6,0.10,770,28.00,29.00,33.58
11308,2020-07-09,09:00,刁汊湖,62210820,余家咀,26.76,5,0.06,,25.00,25.70,--
11309,2020-07-09,09:00,巴水,61615600,马家潭,25.24,4,-0.20,1250,--,--,--
11310,2020-07-09,09:00,斧头湖,61714000,三洲,23.98,5,0.32,,21.50,22.80,24.59
11311,2020-07-09,09:00,蕲水,61619600,西河驿,24.46,4,-3.03,1140,--,--,--
11312,2020-07-09,10:00,长江,60105400,寸滩,167.95,4,-1.65,17700,--,--,--
11313,2020-07-09,10:00,梁子湖,61602600,梁子镇,20.83,5,0.24,,19.00,20.50,21.49
11314,2020-07-09,10:00,长江,60803000,武隆,185.95,4,-3.04,8000,--,--,--
11315,2020-07-09,10:00,汉江,61801300,安康,237.20,6,-0.01,1110,--,--,259.26
11316,2020-07-09,10:00,长江,60107300,宜昌,48.47,4,-0.95,28900,52.00,53.00,55.92
11317,2020-07-09,10:00,汉江,61801700,白河,173.83,5,0.73,1040,--,187.00,196.63
11318,2020-07-09,10:00,长江,60107400,枝城,45.14,6,-0.66,31200,48.00,49.00,50.75
11319,2020-07-09,10:00,汉江,61802800,黄家港,89.59,6,-0.01,1530,--,--,96.45
11320,2020-07-09,10:00,长江,60108300,沙市,41.24,6,-0.15,29200,42.00,43.00,45.22
11321,2020-07-09,10:00,汉江,61803400,襄阳,64.82,4,-0.02,,65.50,67.00,71.71
11322,2020-07-09,10:00,长江,60110500,监利,36.17,6,0.20,26900,34.50,35.50,38.31
11323,2020-07-09,10:00,汉江,61803500,宜城,51.89,4,0.06,,56.50,57.50,61.45
11324,2020-07-09,10:00,长江,60111200,莲花塘,33.65,5,0.24,,--,32.50,35.80
11325,2020-07-09,10:00,汉江,61804110,皇庄,42.55,4,0.00,2030,47.00,48.00,52.30
11326,2020-07-09,10:00,长江,60111300,螺山,32.81,5,0.32,49900,31.00,32.00,34.95
11327,2020-07-09,10:00,汉江,61804210,沙洋,37.97,4,-0.04,,40.80,41.80,44.50
11328,2020-07-09,10:00,长江,60112200,汉口,27.91,6,0.29,54400,25.00,27.30,29.73
11329,2020-07-09,10:00,汉江,61804400,岳口,31.78,4,-0.02,,36.90,37.90,40.62
11330,2020-07-09,10:00,长江,60112900,黄石,24.72,5,0.21,,22.80,24.50,26.39
11331,2020-07-09,10:00,汉江,61804600,仙桃,30.47,6,0.06,2380,34.10,35.10,36.24
11332,2020-07-09,10:00,长江,60113205,码头镇,22.41,6,0.46,,20.50,21.50,24.04
11333,2020-07-09,10:00,汉江,61804710,汉川,29.13,6,0.15,,28.00,29.00,32.09
11334,2020-07-09,10:00,长江,60113400,九江,21.53,6,0.49,62300,19.50,20.00,23.03
11335,2020-07-09,10:00,汉江,61802700,丹江口水库,159.87,6,0.00,1940(出),--,--,--
11336,2020-07-09,10:00,长江,60106980,三峡水库,149.65,5,0.72,28500(出),--,--,--
11337,2020-07-09,10:00,清江,61002791,水布垭,394.37,4,-0.59,1420(入)<br>2000(出),--,--,--
11338,2020-07-09,10:00,洞庭湖,61512000,城陵矶,33.80,5,0.24,23800,--,32.50,35.94
11339,2020-07-09,10:00,清江,61003101,隔河岩,193.18,4,-0.57,2300(入)<br>2780(出),--,--,--
11340,2020-07-09,10:00,鄱阳湖,62601600,湖口,21.12,6,0.56,3600,--,19.50,22.59
11341,2020-07-09,10:00,沮漳河,60908000,河溶,43.10,4,-0.29,154,47.50,48.50,50.49
11342,2020-07-09,10:00,湘江,61102000,湘潭,34.47,,0.44,,--,38.00,41.95
11343,2020-07-09,10:00,东荆河,62213000,潜江,33.05,6,-0.04,51.2,38.40,39.70,42.09
11344,2020-07-09,10:00,资水,61202100,桃江,36.13,4,1.04,2770,--,39.20,44.44
11345,2020-07-09,10:00,汉北河,62206900,天门,29.55,4,-0.22,311,28.30,29.30,31.35
11346,2020-07-09,10:00,沅水,61302800,桃源,43.10,5,4.39,16900,--,42.50,47.37
11347,2020-07-09,10:00,大富水,62209400,应城,28.74,6,-0.37,,27.50,29.00,33.01
11348,2020-07-09,10:00,澧水,61400900,石门,55.54,4,-0.75,4470,--,58.50,62.66
11349,2020-07-09,10:00,环水,62205600,花园,32.35,6,0.00,30.9,--,37.50,39.95
11350,2020-07-09,10:00,松滋河,61500300,新江口,43.07,4,-0.39,3290,43.00,44.00,46.18
11351,2020-07-09,10:00,环水,62205800,孝感,27.99,6,0.14,,26.50,27.50,32.28
11352,2020-07-09,10:00,松滋河,61501200,沙道观,42.88,4,-0.36,1150,43.00,44.00,45.51
11353,2020-07-09,10:00,府河,62201400,隔蒲潭,27.78,6,0.06,257,29.50,30.50,33.57
11354,2020-07-09,10:00,藕池河,61502200,管家铺,37.74,4,0.12,2190,37.50,38.50,40.28
11355,2020-07-09,10:00,府澴河,62201800,卧龙潭,27.57,6,0.14,,26.50,27.00,31.19
11356,2020-07-09,10:00,藕池河,61501800,康家岗,37.79,4,0.13,100,37.50,38.50,40.44
11357,2020-07-09,10:00,富水,61607000,阳新,23.53,6,0.50,,20.00,21.50,23.69
11358,2020-07-09,10:00,虎渡河,61501500,弥陀寺,41.19,4,-0.21,479,42.00,43.00,44.90
11359,2020-07-09,10:00,滠水,61609400,黄陂,27.47,6,0.25,,25.00,26.00,29.31
11360,2020-07-09,10:00,长湖,61014500,长湖,33.45,4,0.07,,31.50,32.50,33.46
11361,2020-07-09,10:00,倒水,61610600,李家集,27.17,5,0.17,,26.30,28.00,30.76
11362,2020-07-09,10:00,洪湖,61018000,挖沟咀,26.54,5,0.21,,25.80,26.20,27.46
11363,2020-07-09,10:00,举水,61612400,柳子港,27.05,6,0.00,764,28.00,29.00,33.58
11364,2020-07-09,10:00,刁汊湖,62210820,余家咀,26.76,6,0.07,,25.00,25.70,--
11365,2020-07-09,10:00,巴水,61615600,马家潭,25.24,6,-0.29,2390,--,--,--
11366,2020-07-09,10:00,斧头湖,61714000,三洲,23.99,5,0.31,,21.50,22.80,24.59
11367,2020-07-09,10:00,蕲水,61619600,西河驿,24.44,4,-3.20,1130,--,--,--
11368,2020-07-09,11:00,长江,60105400,寸滩,167.95,6,-1.66,17700,--,--,--
11369,2020-07-09,11:00,梁子湖,61602600,梁子镇,20.84,5,0.23,,19.00,20.50,21.49
11370,2020-07-09,11:00,长江,60803000,武隆,185.67,4,-3.10,7830,--,--,--
11371,2020-07-09,11:00,汉江,61801300,安康,237.20,6,-0.01,1110,--,--,259.26
11372,2020-07-09,11:00,长江,60107300,宜昌,48.42,4,-1.04,28800,52.00,53.00,55.92
11373,2020-07-09,11:00,汉江,61801700,白河,173.95,5,1.13,1000,--,187.00,196.63
11374,2020-07-09,11:00,长江,60107400,枝城,45.10,4,-0.71,30900,48.00,49.00,50.75
11375,2020-07-09,11:00,汉江,61802800,黄家港,89.58,4,-0.02,1520,--,--,96.45
11376,2020-07-09,11:00,长江,60108300,沙市,41.19,4,-0.20,28900,42.00,43.00,45.22
11377,2020-07-09,11:00,汉江,61803400,襄阳,64.82,6,-0.02,,65.50,67.00,71.71
11378,2020-07-09,11:00,长江,60110500,监利,36.16,4,0.18,26400,34.50,35.50,38.31
11379,2020-07-09,11:00,汉江,61803500,宜城,51.86,4,0.01,,56.50,57.50,61.45
11380,2020-07-09,11:00,长江,60111200,莲花塘,33.68,5,0.29,,--,32.50,35.80
11381,2020-07-09,11:00,汉江,61804110,皇庄,42.57,5,0.03,2050,47.00,48.00,52.30
11382,2020-07-09,11:00,长江,60111300,螺山,32.83,5,0.31,49900,31.00,32.00,34.95
11383,2020-07-09,11:00,汉江,61804210,沙洋,37.97,6,-0.05,,40.80,41.80,44.50
11384,2020-07-09,11:00,长江,60112200,汉口,27.91,6,0.26,54400,25.00,27.30,29.73
11385,2020-07-09,11:00,汉江,61804400,岳口,31.78,6,-0.02,,36.90,37.90,40.62
11386,2020-07-09,11:00,长江,60112900,黄石,24.71,4,0.15,,22.80,24.50,26.39
11387,2020-07-09,11:00,汉江,61804600,仙桃,30.47,6,0.06,2380,34.10,35.10,36.24
11388,2020-07-09,11:00,长江,60113205,码头镇,22.45,5,0.47,,20.50,21.50,24.04
11389,2020-07-09,11:00,汉江,61804710,汉川,29.13,6,0.14,,28.00,29.00,32.09
11390,2020-07-09,11:00,长江,60113400,九江,21.58,6,0.52,62400,19.50,20.00,23.03
11391,2020-07-09,11:00,汉江,61802700,丹江口水库,159.87,6,0.00,1950(出),--,--,--
11392,2020-07-09,11:00,长江,60106980,三峡水库,149.66,5,0.76,28500(出),--,--,--
11393,2020-07-09,11:00,清江,61002791,水布垭,394.31,4,-0.67,1190(入)<br>2000(出),--,--,--
11394,2020-07-09,11:00,洞庭湖,61512000,城陵矶,33.80,6,0.30,23800,--,32.50,35.94
11395,2020-07-09,11:00,清江,61003101,隔河岩,193.16,4,-0.56,2270(入)<br>2780(出),--,--,--
11396,2020-07-09,11:00,鄱阳湖,62601600,湖口,21.12,6,0.51,9380,--,19.50,22.59
11397,2020-07-09,11:00,沮漳河,60908000,河溶,43.08,4,-0.31,153,47.50,48.50,50.49
11398,2020-07-09,11:00,湘江,61102000,湘潭,34.49,,0.43,,--,38.00,41.95
11399,2020-07-09,11:00,东荆河,62213000,潜江,33.05,6,-0.04,51.2,38.40,39.70,42.09
11400,2020-07-09,11:00,资水,61202100,桃江,36.05,4,1.08,2710,--,39.20,44.44
11401,2020-07-09,11:00,汉北河,62206900,天门,29.54,4,-0.23,311,28.30,29.30,31.35
11402,2020-07-09,11:00,沅水,61302800,桃源,43.18,5,4.30,17100,--,42.50,47.37
11403,2020-07-09,11:00,大富水,62209400,应城,28.73,4,-0.34,,27.50,29.00,33.01
11404,2020-07-09,11:00,澧水,61400900,石门,55.40,4,-1.27,4280,--,58.50,62.66
11405,2020-07-09,11:00,环水,62205600,花园,32.35,6,0.00,30.9,--,37.50,39.95
11406,2020-07-09,11:00,松滋河,61500300,新江口,43.05,4,-0.41,3270,43.00,44.00,46.18
11407,2020-07-09,11:00,环水,62205800,孝感,28.00,5,0.15,,26.50,27.50,32.28
11408,2020-07-09,11:00,松滋河,61501200,沙道观,42.85,4,-0.39,1150,43.00,44.00,45.51
11409,2020-07-09,11:00,府河,62201400,隔蒲潭,27.78,6,0.06,257,29.50,30.50,33.57
11410,2020-07-09,11:00,藕池河,61502200,管家铺,37.75,5,0.10,2170,37.50,38.50,40.28
11411,2020-07-09,11:00,府澴河,62201800,卧龙潭,27.57,6,0.14,,26.50,27.00,31.19
11412,2020-07-09,11:00,藕池河,61501800,康家岗,37.79,6,0.13,97.3,37.50,38.50,40.44
11413,2020-07-09,11:00,富水,61607000,阳新,23.54,5,0.46,,20.00,21.50,23.69
11414,2020-07-09,11:00,虎渡河,61501500,弥陀寺,41.16,4,-0.25,472,42.00,43.00,44.90
11415,2020-07-09,11:00,滠水,61609400,黄陂,27.47,6,0.22,,25.00,26.00,29.31
11416,2020-07-09,11:00,长湖,61014500,长湖,33.45,4,0.07,,31.50,32.50,33.46
11417,2020-07-09,11:00,倒水,61610600,李家集,27.15,6,0.12,,26.30,28.00,30.76
11418,2020-07-09,11:00,洪湖,61018000,挖沟咀,26.55,5,0.21,,25.80,26.20,27.46
11419,2020-07-09,11:00,举水,61612400,柳子港,27.03,6,-0.10,759,28.00,29.00,33.58
11420,2020-07-09,11:00,刁汊湖,62210820,余家咀,26.76,6,0.07,,25.00,25.70,--
11421,2020-07-09,11:00,巴水,61615600,马家潭,25.28,5,-0.32,741,--,--,--
11422,2020-07-09,11:00,斧头湖,61714000,三洲,23.99,6,0.29,,21.50,22.80,24.59
11423,2020-07-09,11:00,蕲水,61619600,西河驿,24.39,4,-3.26,792,--,--,--
11424,2020-07-09,12:00,长江,60105400,寸滩,167.95,6,-1.70,17700,--,--,--
11425,2020-07-09,12:00,梁子湖,61602600,梁子镇,20.84,6,0.22,,19.00,20.50,21.49
11426,2020-07-09,12:00,长江,60803000,武隆,185.08,4,-3.41,7460,--,--,--
11427,2020-07-09,12:00,汉江,61801300,安康,237.20,6,-0.02,1110,--,--,259.26
11428,2020-07-09,12:00,长江,60107300,宜昌,48.53,5,-0.89,29100,52.00,53.00,55.92
11429,2020-07-09,12:00,汉江,61801700,白河,173.61,4,1.21,950,--,187.00,196.63
11430,2020-07-09,12:00,长江,60107400,枝城,45.07,4,-0.75,30700,48.00,49.00,50.75
11431,2020-07-09,12:00,汉江,61802800,黄家港,89.58,6,-0.02,1470,--,--,96.45
11432,2020-07-09,12:00,长江,60108300,沙市,41.18,4,-0.22,28900,42.00,43.00,45.22
11433,2020-07-09,12:00,汉江,61803400,襄阳,64.81,4,-0.03,,65.50,67.00,71.71
11434,2020-07-09,12:00,长江,60110500,监利,36.16,6,0.17,26500,34.50,35.50,38.31
11435,2020-07-09,12:00,汉江,61803500,宜城,51.84,4,-0.03,,56.50,57.50,61.45
11436,2020-07-09,12:00,长江,60111200,莲花塘,33.71,5,0.30,,--,32.50,35.80
11437,2020-07-09,12:00,汉江,61804110,皇庄,42.58,5,0.03,2060,47.00,48.00,52.30
11438,2020-07-09,12:00,长江,60111300,螺山,32.82,4,0.29,49900,31.00,32.00,34.95
11439,2020-07-09,12:00,汉江,61804210,沙洋,37.97,6,-0.06,,40.80,41.80,44.50
11440,2020-07-09,12:00,长江,60112200,汉口,27.91,6,0.23,54400,25.00,27.30,29.73
11441,2020-07-09,12:00,汉江,61804400,岳口,31.78,6,-0.01,,36.90,37.90,40.62
11442,2020-07-09,12:00,长江,60112900,黄石,24.72,5,0.19,,22.80,24.50,26.39
11443,2020-07-09,12:00,汉江,61804600,仙桃,30.47,6,0.06,2380,34.10,35.10,36.24
11444,2020-07-09,12:00,长江,60113205,码头镇,22.45,6,0.44,,20.50,21.50,24.04
11445,2020-07-09,12:00,汉江,61804710,汉川,29.13,6,0.12,,28.00,29.00,32.09
11446,2020-07-09,12:00,长江,60113400,九江,21.58,6,0.46,62400,19.50,20.00,23.03
11447,2020-07-09,12:00,汉江,61802700,丹江口水库,159.87,6,0.00,1930(出),--,--,--
11448,2020-07-09,12:00,长江,60106980,三峡水库,149.64,4,0.72,28500(出),--,--,--
11449,2020-07-09,12:00,清江,61002791,水布垭,394.31,4,-0.69,1150(入)<br>1400(出),--,--,--
11450,2020-07-09,12:00,洞庭湖,61512000,城陵矶,33.86,5,0.32,24100,--,32.50,35.94
11451,2020-07-09,12:00,清江,61003101,隔河岩,193.15,4,-0.53,2320(入)<br>2360(出),--,--,--
11452,2020-07-09,12:00,鄱阳湖,62601600,湖口,21.16,5,0.52,9410,--,19.50,22.59
11453,2020-07-09,12:00,沮漳河,60908000,河溶,43.06,4,-0.32,151,47.50,48.50,50.49
11454,2020-07-09,12:00,湘江,61102000,湘潭,34.52,,0.44,,--,38.00,41.95
11455,2020-07-09,12:00,东荆河,62213000,潜江,33.04,4,-0.04,51.0,38.40,39.70,42.09
11456,2020-07-09,12:00,资水,61202100,桃江,36.02,6,1.26,2680,--,39.20,44.44
11457,2020-07-09,12:00,汉北河,62206900,天门,29.52,4,-0.25,310,28.30,29.30,31.35
11458,2020-07-09,12:00,沅水,61302800,桃源,43.24,5,4.27,17200,--,42.50,47.37
11459,2020-07-09,12:00,大富水,62209400,应城,28.72,4,-0.32,,27.50,29.00,33.01
11460,2020-07-09,12:00,澧水,61400900,石门,55.15,4,-1.67,3930,--,58.50,62.66
11461,2020-07-09,12:00,环水,62205600,花园,32.35,6,0.00,30.9,--,37.50,39.95
11462,2020-07-09,12:00,松滋河,61500300,新江口,43.01,4,-0.45,3250,43.00,44.00,46.18
11463,2020-07-09,12:00,环水,62205800,孝感,28.00,6,0.14,,26.50,27.50,32.28
11464,2020-07-09,12:00,松滋河,61501200,沙道观,42.83,4,-0.41,1140,43.00,44.00,45.51
11465,2020-07-09,12:00,府河,62201400,隔蒲潭,27.79,5,0.07,259,29.50,30.50,33.57
11466,2020-07-09,12:00,藕池河,61502200,管家铺,37.73,4,0.08,2160,37.50,38.50,40.28
11467,2020-07-09,12:00,府澴河,62201800,卧龙潭,27.58,5,0.14,,26.50,27.00,31.19
11468,2020-07-09,12:00,藕池河,61501800,康家岗,37.78,4,0.10,96.8,37.50,38.50,40.44
11469,2020-07-09,12:00,富水,61607000,阳新,23.52,4,0.40,,20.00,21.50,23.69
11470,2020-07-09,12:00,虎渡河,61501500,弥陀寺,41.15,4,-0.26,458,42.00,43.00,44.90
11471,2020-07-09,12:00,滠水,61609400,黄陂,27.48,6,0.21,,25.00,26.00,29.31
11472,2020-07-09,12:00,长湖,61014500,长湖,33.45,4,0.06,,31.50,32.50,33.46
11473,2020-07-09,12:00,倒水,61610600,李家集,27.13,4,0.06,,26.30,28.00,30.76
11474,2020-07-09,12:00,洪湖,61018000,挖沟咀,26.56,5,0.20,,25.80,26.20,27.46
11475,2020-07-09,12:00,举水,61612400,柳子港,27.01,6,-0.19,753,28.00,29.00,33.58
11476,2020-07-09,12:00,刁汊湖,62210820,余家咀,26.76,6,0.05,,25.00,25.70,--
11477,2020-07-09,12:00,巴水,61615600,马家潭,25.25,4,-0.35,733,--,--,--
11478,2020-07-09,12:00,斧头湖,61714000,三洲,23.99,6,0.27,,21.50,22.80,24.59
11479,2020-07-09,12:00,蕲水,61619600,西河驿,24.38,4,-3.24,790,--,--,--
11480,2020-07-09,13:00,长江,60105400,寸滩,167.99,5,-1.63,17800,--,--,--
11481,2020-07-09,13:00,梁子湖,61602600,梁子镇,20.84,6,0.20,,19.00,20.50,21.49
11482,2020-07-09,13:00,长江,60803000,武隆,184.49,4,-3.70,7110,--,--,--
11483,2020-07-09,13:00,汉江,61801300,安康,237.20,6,-0.02,1110,--,--,259.26
11484,2020-07-09,13:00,长江,60107300,宜昌,48.50,4,-0.93,29000,52.00,53.00,55.92
11485,2020-07-09,13:00,汉江,61801700,白河,173.32,4,1.11,960,--,187.00,196.63
11486,2020-07-09,13:00,长江,60107400,枝城,45.05,4,-0.77,30800,48.00,49.00,50.75
11487,2020-07-09,13:00,汉江,61802800,黄家港,89.58,6,-0.02,1470,--,--,96.45
11488,2020-07-09,13:00,长江,60108300,沙市,41.14,4,-0.26,28500,42.00,43.00,45.22
11489,2020-07-09,13:00,汉江,61803400,襄阳,64.81,6,-0.03,,65.50,67.00,71.71
11490,2020-07-09,13:00,长江,60110500,监利,36.14,4,0.13,26300,34.50,35.50,38.31
11491,2020-07-09,13:00,汉江,61803500,宜城,51.84,6,-0.05,,56.50,57.50,61.45
11492,2020-07-09,13:00,长江,60111200,莲花塘,33.72,5,0.26,,--,32.50,35.80
11493,2020-07-09,13:00,汉江,61804110,皇庄,42.60,5,0.06,2080,47.00,48.00,52.30
11494,2020-07-09,13:00,长江,60111300,螺山,32.83,5,0.31,49900,31.00,32.00,34.95
11495,2020-07-09,13:00,汉江,61804210,沙洋,37.97,6,-0.04,,40.80,41.80,44.50
11496,2020-07-09,13:00,长江,60112200,汉口,27.91,6,0.20,54400,25.00,27.30,29.73
11497,2020-07-09,13:00,汉江,61804400,岳口,31.77,4,-0.02,,36.90,37.90,40.62
11498,2020-07-09,13:00,长江,60112900,黄石,24.74,5,0.19,,22.80,24.50,26.39
11499,2020-07-09,13:00,汉江,61804600,仙桃,30.47,6,0.03,2380,34.10,35.10,36.24
11500,2020-07-09,13:00,长江,60113205,码头镇,22.45,6,0.39,,20.50,21.50,24.04
11501,2020-07-09,13:00,汉江,61804710,汉川,29.13,6,0.11,,28.00,29.00,32.09
11502,2020-07-09,13:00,长江,60113400,九江,21.60,5,0.46,62500,19.50,20.00,23.03
11503,2020-07-09,13:00,汉江,61802700,丹江口水库,159.87,6,-0.01,1930(出),--,--,--
11504,2020-07-09,13:00,长江,60106980,三峡水库,149.67,5,0.72,28500(出),--,--,--
11505,2020-07-09,13:00,清江,61002791,水布垭,394.29,4,-0.71,1100(入)<br>1370(出),--,--,--
11506,2020-07-09,13:00,洞庭湖,61512000,城陵矶,33.87,5,0.28,24200,--,32.50,35.94
11507,2020-07-09,13:00,清江,61003101,隔河岩,193.14,4,-0.52,2150(入)<br>2150(出),--,--,--
11508,2020-07-09,13:00,鄱阳湖,62601600,湖口,21.17,5,0.53,9640,--,19.50,22.59
11509,2020-07-09,13:00,沮漳河,60908000,河溶,43.04,4,-0.34,150,47.50,48.50,50.49
11510,2020-07-09,13:00,湘江,61102000,湘潭,34.55,,0.44,,--,38.00,41.95
11511,2020-07-09,13:00,东荆河,62213000,潜江,33.04,6,-0.05,51.0,38.40,39.70,42.09
11512,2020-07-09,13:00,资水,61202100,桃江,35.92,4,1.28,2600,--,39.20,44.44
11513,2020-07-09,13:00,汉北河,62206900,天门,29.51,4,-0.26,309,28.30,29.30,31.35
11514,2020-07-09,13:00,沅水,61302800,桃源,43.30,4,4.24,17200,--,42.50,47.37
11515,2020-07-09,13:00,大富水,62209400,应城,28.71,4,-0.30,,27.50,29.00,33.01
11516,2020-07-09,13:00,澧水,61400900,石门,54.88,4,-2.20,3580,--,58.50,62.66
11517,2020-07-09,13:00,环水,62205600,花园,32.35,6,0.00,30.9,--,37.50,39.95
11518,2020-07-09,13:00,松滋河,61500300,新江口,42.99,4,-0.46,3240,43.00,44.00,46.18
11519,2020-07-09,13:00,环水,62205800,孝感,28.00,6,0.13,,26.50,27.50,32.28
11520,2020-07-09,13:00,松滋河,61501200,沙道观,42.80,4,-0.44,1140,43.00,44.00,45.51
11521,2020-07-09,13:00,府河,62201400,隔蒲潭,27.79,6,0.07,259,29.50,30.50,33.57
11522,2020-07-09,13:00,藕池河,61502200,管家铺,37.74,5,0.10,2160,37.50,38.50,40.28
11523,2020-07-09,13:00,府澴河,62201800,卧龙潭,27.57,4,0.12,,26.50,27.00,31.19
11524,2020-07-09,13:00,藕池河,61501800,康家岗,37.78,6,0.09,96.8,37.50,38.50,40.44
11525,2020-07-09,13:00,富水,61607000,阳新,23.50,4,0.33,,20.00,21.50,23.69
11526,2020-07-09,13:00,虎渡河,61501500,弥陀寺,41.13,4,-0.28,457,42.00,43.00,44.90
11527,2020-07-09,13:00,滠水,61609400,黄陂,27.47,6,0.17,,25.00,26.00,29.31
11528,2020-07-09,13:00,长湖,61014500,长湖,33.45,4,0.06,,31.50,32.50,33.46
11529,2020-07-09,13:00,倒水,61610600,李家集,27.15,4,0.04,,26.30,28.00,30.76
11530,2020-07-09,13:00,洪湖,61018000,挖沟咀,26.57,5,0.20,,25.80,26.20,27.46
11531,2020-07-09,13:00,举水,61612400,柳子港,27.00,6,-0.28,750,28.00,29.00,33.58
11532,2020-07-09,13:00,刁汊湖,62210820,余家咀,26.76,6,0.05,,25.00,25.70,--
11533,2020-07-09,13:00,巴水,61615600,马家潭,25.26,6,-0.32,736,--,--,--
11534,2020-07-09,13:00,斧头湖,61714000,三洲,24.00,5,0.27,,21.50,22.80,24.59
11535,2020-07-09,13:00,蕲水,61619600,西河驿,24.36,4,-3.14,785,--,--,--
11536,2020-07-09,14:00,长江,60105400,寸滩,168.03,5,-1.54,17900,--,--,--
11537,2020-07-09,14:00,梁子湖,61602600,梁子镇,20.85,5,0.20,,19.00,20.50,21.49
11538,2020-07-09,14:00,长江,60803000,武隆,184.46,4,-3.41,7090,--,--,--
11539,2020-07-09,14:00,汉江,61801300,安康,237.20,6,-0.01,1110,--,--,259.26
11540,2020-07-09,14:00,长江,60107300,宜昌,48.51,5,-0.91,29000,52.00,53.00,55.92
11541,2020-07-09,14:00,汉江,61801700,白河,173.12,6,0.96,960,--,187.00,196.63
